120.000000	 0.000000	 -0.021367	 0.003711	 -1.545435	 1425.221558	 2103.431641	 51.509235
130.000000	 0.000000	 -0.021298	 0.003842	 -1.545406	 1425.225952	 2103.433838	 51.484489
160.000000	 0.000000	 -0.021229	 0.003833	 -1.545658	 1425.200073	 2103.436523	 51.518890
210.000000	 0.000000	 -0.021338	 0.003777	 -1.545662	 1425.189087	 2103.435059	 51.482952
380.000000	 0.000000	 -0.021444	 0.003728	 -1.545520	 1425.203979	 2103.419678	 51.503136
450.000000	 0.000000	 -0.021603	 0.003764	 -1.545538	 1425.216187	 2103.440186	 51.509941
610.000000	 0.000000	 -0.021377	 0.003487	 -1.545361	 1425.222046	 2103.425293	 51.519672
620.000000	 0.000000	 -0.021665	 0.003909	 -1.545524	 1425.203735	 2103.436768	 51.510677
630.000000	 0.000000	 -0.021570	 0.003866	 -1.545426	 1425.213989	 2103.424316	 51.497406
670.000000	 0.000000	 -0.021625	 0.003831	 -1.545678	 1425.195801	 2103.434570	 51.514664
680.000000	 0.000000	 -0.021485	 0.003442	 -1.545559	 1425.186523	 2103.433105	 51.507889
1110.000000	 0.000000	 -0.021350	 0.003871	 -1.545463	 1425.213745	 2103.427734	 51.485607
1120.000000	 0.000000	 -0.021191	 0.003840	 -1.545688	 1425.207275	 2103.410645	 51.485889
1130.000000	 0.000000	 -0.021296	 0.003807	 -1.545443	 1425.224976	 2103.422119	 51.501156
1140.000000	 0.000000	 -0.021807	 0.003751	 -1.545570	 1425.198853	 2103.433350	 51.535835
1150.000000	 0.000000	 -0.021992	 0.003803	 -1.545636	 1425.184204	 2103.437500	 51.531242
1160.000000	 0.000000	 -0.021553	 0.004188	 -1.545718	 1425.193481	 2103.428955	 51.509468
1260.000000	 0.000000	 -0.021910	 0.003716	 -1.545526	 1425.221558	 2103.418945	 51.512703
1270.000000	 0.000000	 -0.021662	 0.004113	 -1.545531	 1425.219727	 2103.416504	 51.503639
1340.000000	 0.000000	 -0.021327	 0.003816	 -1.545483	 1425.203247	 2103.437744	 51.510399
1610.000000	 0.000000	 -0.021812	 0.004078	 -1.545441	 1425.229370	 2103.431885	 51.494461
1620.000000	 0.000000	 -0.022207	 0.004109	 -1.545736	 1425.194946	 2103.424316	 51.467319
1630.000000	 0.000000	 -0.021436	 0.003983	 -1.545594	 1425.183594	 2103.441162	 51.472080
1640.000000	 0.000000	 -0.021596	 0.003903	 -1.545466	 1425.213135	 2103.446289	 51.483982
1690.000000	 0.000000	 -0.021746	 0.003732	 -1.545391	 1425.233887	 2103.428467	 51.498558
1700.000000	 0.000000	 -0.021518	 0.003629	 -1.545688	 1425.197266	 2103.437256	 51.484707
1840.000000	 0.000000	 -0.021587	 0.003643	 -1.545456	 1425.230835	 2103.424316	 51.508461
1850.000000	 0.000000	 -0.021693	 0.004118	 -1.545453	 1425.207397	 2103.431152	 51.471283
1860.000000	 0.000000	 -0.021203	 0.003981	 -1.545586	 1425.189575	 2103.444092	 51.474957
1960.000000	 0.000000	 -0.021560	 0.003921	 -1.545461	 1425.219238	 2103.440430	 51.479473
1970.000000	 0.000000	 -0.021821	 0.003711	 -1.545479	 1425.210815	 2103.440674	 51.500004
2120.000000	 0.000000	 -0.021436	 0.003706	 -1.545594	 1425.180542	 2103.436768	 51.491344
2130.000000	 0.000000	 -0.021821	 0.004280	 -1.545800	 1425.179565	 2103.441162	 51.506439
2140.000000	 0.000000	 -0.021367	 0.003894	 -1.545430	 1425.219360	 2103.437500	 51.523666
2330.000000	 0.000000	 -0.021770	 0.003695	 -1.545662	 1425.174683	 2103.436035	 51.486675
2340.000000	 0.000000	 -0.021624	 0.003863	 -1.545408	 1425.219238	 2103.413818	 51.504753
2350.000000	 0.000000	 -0.021039	 0.003680	 -1.545386	 1425.222412	 2103.421631	 51.511379
2360.000000	 0.000000	 -0.021314	 0.004030	 -1.545561	 1425.228394	 2103.413574	 51.502529
2460.000000	 0.000000	 -0.021960	 0.003685	 -1.545465	 1425.234497	 2103.428711	 51.528599
2470.000000	 0.000000	 -0.021246	 0.003848	 -1.545700	 1425.182007	 2103.437256	 51.501461
2540.000000	 0.000000	 -0.021574	 0.003668	 -1.545650	 1425.205933	 2103.418945	 51.521900
2750.000000	 0.000000	 -0.021613	 0.003883	 -1.545559	 1425.212524	 2103.425537	 51.495155
2760.000000	 0.000000	 -0.022119	 0.003717	 -1.545389	 1425.228882	 2103.419434	 51.522022
3160.000000	 0.000000	 -0.021704	 0.003991	 -1.545750	 1425.180664	 2103.433838	 51.502018
3170.000000	 0.000000	 -0.021752	 0.003823	 -1.545632	 1425.190186	 2103.430176	 51.510139
3180.000000	 0.000000	 -0.021870	 0.003710	 -1.545462	 1425.220581	 2103.405029	 51.495705
3190.000000	 0.000000	 -0.021465	 0.004069	 -1.545697	 1425.187866	 2103.426270	 51.499641
3230.000000	 0.000000	 -0.021937	 0.003739	 -1.545696	 1425.177124	 2103.432861	 51.491344
3240.000000	 0.000000	 -0.021527	 0.003935	 -1.545730	 1425.181274	 2103.426514	 51.496052
3380.000000	 0.000000	 -0.021099	 0.003973	 -1.545698	 1425.178223	 2103.430420	 51.448460
3390.000000	 0.000000	 -0.021589	 0.004037	 -1.545675	 1425.188477	 2103.423096	 51.472832
3400.000000	 0.000000	 -0.021537	 0.003653	 -1.545471	 1425.218750	 2103.439453	 51.524063
3490.000000	 0.000000	 -0.021664	 0.003926	 -1.545597	 1425.172607	 2103.430420	 51.471260
3500.000000	 0.000000	 -0.021462	 0.003489	 -1.545334	 1425.223267	 2103.417725	 51.509739
3660.000000	 0.000000	 -0.021457	 0.003918	 -1.545436	 1425.220337	 2103.423584	 51.502026
3670.000000	 0.000000	 -0.021725	 0.004016	 -1.545508	 1425.223877	 2103.424316	 51.519810
3730.000000	 0.000000	 -0.021207	 0.003937	 -1.545438	 1425.211060	 2103.426514	 51.487793
3740.000000	 0.000000	 -0.021280	 0.004073	 -1.545787	 1425.189331	 2103.429443	 51.495251
3940.000000	 0.000000	 -0.021509	 0.003946	 -1.545387	 1425.232422	 2103.422607	 51.486416
3950.000000	 0.000000	 -0.021453	 0.003774	 -1.545432	 1425.239380	 2103.418945	 51.492081
3960.000000	 0.000000	 -0.021391	 0.003597	 -1.545413	 1425.230957	 2103.422119	 51.520760
3970.000000	 0.000000	 -0.021810	 0.003957	 -1.545536	 1425.213135	 2103.417480	 51.525738
4030.000000	 0.000000	 -0.021692	 0.003651	 -1.545609	 1425.188965	 2103.426758	 51.518158
4040.000000	 0.000000	 -0.021378	 0.003903	 -1.545506	 1425.231567	 2103.425781	 51.493584
4230.000000	 0.000000	 -0.021370	 0.003885	 -1.545367	 1425.231567	 2103.415771	 51.507614
4240.000000	 0.000000	 -0.021374	 0.003781	 -1.545434	 1425.220703	 2103.422607	 51.479271
4250.000000	 0.000000	 -0.021604	 0.003874	 -1.545684	 1425.187866	 2103.435791	 51.494709
4600.000000	 0.000000	 -0.021873	 0.003638	 -1.545627	 1425.193726	 2103.437012	 51.512161
4610.000000	 0.000000	 -0.021385	 0.003904	 -1.545790	 1425.203491	 2103.430420	 51.505180
4620.000000	 0.000000	 -0.021946	 0.003799	 -1.545367	 1425.237671	 2103.418945	 51.526882
4630.000000	 0.000000	 -0.021332	 0.003799	 -1.545371	 1425.238647	 2103.421143	 51.518497
4670.000000	 0.000000	 -0.020935	 0.003682	 -1.545576	 1425.207642	 2103.439697	 51.506050
4930.000000	 0.000000	 -0.021545	 0.003551	 -1.545395	 1425.216309	 2103.428467	 51.479694
4940.000000	 0.000000	 -0.021966	 0.004176	 -1.545768	 1425.178101	 2103.423096	 51.488842
4950.000000	 0.000000	 -0.021291	 0.003932	 -1.545513	 1425.228149	 2103.427002	 51.496304
5220.000000	 0.000000	 -0.021248	 0.003854	 -1.545372	 1425.253052	 2103.419922	 51.492424
5230.000000	 0.000000	 -0.021638	 0.003611	 -1.545594	 1425.202026	 2103.425293	 51.520111
5240.000000	 0.000000	 -0.021505	 0.004181	 -1.545488	 1425.214478	 2103.432129	 51.490730
5250.000000	 0.000000	 -0.021545	 0.003592	 -1.545391	 1425.215576	 2103.429199	 51.527431
5420.000000	 0.000000	 -0.021454	 0.003882	 -1.545658	 1425.191406	 2103.429199	 51.472141
5430.000000	 0.000000	 -0.022088	 0.003987	 -1.545727	 1425.178467	 2103.428467	 51.497795
5440.000000	 0.000000	 -0.021175	 0.003772	 -1.545407	 1425.209106	 2103.433105	 51.512653
5620.000000	 0.000000	 -0.021780	 0.003525	 -1.545304	 1425.229370	 2103.407959	 51.510731
5630.000000	 0.000000	 -0.021465	 0.003798	 -1.545313	 1425.235596	 2103.418701	 51.536640
5640.000000	 0.000000	 -0.021503	 0.003941	 -1.545723	 1425.195068	 2103.416016	 51.525471
6090.000000	 0.000000	 -0.021790	 0.003992	 -1.545439	 1425.225098	 2103.415771	 51.500072
6100.000000	 0.000000	 -0.021700	 0.003511	 -1.545322	 1425.218262	 2103.421875	 51.480846
6110.000000	 0.000000	 -0.021547	 0.003593	 -1.545600	 1425.192627	 2103.427979	 51.495041
6120.000000	 0.000000	 -0.021213	 0.004156	 -1.545792	 1425.190308	 2103.426270	 51.483398
6130.000000	 0.000000	 -0.021712	 0.003672	 -1.545453	 1425.209473	 2103.444336	 51.513950
6180.000000	 0.000000	 -0.021929	 0.003964	 -1.545440	 1425.202026	 2103.429688	 51.489281
6410.000000	 0.000000	 -0.021390	 0.003945	 -1.545701	 1425.198853	 2103.426025	 51.491379
6420.000000	 0.000000	 -0.021901	 0.003866	 -1.545446	 1425.217407	 2103.427490	 51.504650
6430.000000	 0.000000	 -0.022356	 0.003997	 -1.545499	 1425.223999	 2103.429932	 51.512783
6480.000000	 0.000000	 -0.021619	 0.003594	 -1.545550	 1425.193115	 2103.432617	 51.499756
6490.000000	 0.000000	 -0.021359	 0.003635	 -1.545388	 1425.229248	 2103.437500	 51.497040
6610.000000	 0.000000	 -0.021602	 0.003835	 -1.545705	 1425.187134	 2103.417969	 51.515450
6620.000000	 0.000000	 -0.021736	 0.003880	 -1.545505	 1425.227783	 2103.422607	 51.514450
6630.000000	 0.000000	 -0.021645	 0.003809	 -1.545313	 1425.229980	 2103.431641	 51.522011
6800.000000	 0.000000	 -0.021622	 0.004014	 -1.545707	 1425.170776	 2103.431885	 51.475002
6810.000000	 0.000000	 -0.021785	 0.003980	 -1.545495	 1425.228027	 2103.424072	 51.511368
6820.000000	 0.000000	 -0.021485	 0.003809	 -1.545461	 1425.211182	 2103.423096	 51.480843
6900.000000	 0.000000	 -0.022048	 0.003846	 -1.545501	 1425.221313	 2103.429199	 51.504700
6910.000000	 0.000000	 -0.021539	 0.003970	 -1.545730	 1425.195679	 2103.440674	 51.499397
6920.000000	 0.000000	 -0.021536	 0.003946	 -1.545406	 1425.234253	 2103.421875	 51.518421
6990.000000	 0.000000	 -0.021844	 0.003608	 -1.545472	 1425.195068	 2103.430420	 51.513748
7000.000000	 0.000000	 -0.021582	 0.003533	 -1.545584	 1425.192627	 2103.420410	 51.500854
7250.000000	 0.000000	 -0.021425	 0.003804	 -1.545647	 1425.200562	 2103.432129	 51.519295
7260.000000	 0.000000	 -0.021790	 0.003876	 -1.545400	 1425.225830	 2103.408691	 51.509918
7270.000000	 0.000000	 -0.021706	 0.003959	 -1.545429	 1425.223022	 2103.417725	 51.519444
7280.000000	 0.000000	 -0.021422	 0.003870	 -1.545393	 1425.234619	 2103.426025	 51.527798
7500.000000	 0.000000	 -0.021473	 0.003836	 -1.545485	 1425.220337	 2103.422607	 51.510128
7510.000000	 0.000000	 -0.021959	 0.003552	 -1.545436	 1425.224854	 2103.415771	 51.512428
7520.000000	 0.000000	 -0.021253	 0.003904	 -1.545368	 1425.219116	 2103.427002	 51.470619
7640.000000	 0.000000	 -0.021455	 0.003884	 -1.545477	 1425.228271	 2103.431152	 51.514912
7650.000000	 0.000000	 -0.021308	 0.003709	 -1.545365	 1425.223022	 2103.429443	 51.478939
7780.000000	 0.000000	 -0.021337	 0.003696	 -1.545427	 1425.223511	 2103.427002	 51.492298
7850.000000	 0.000000	 -0.021674	 0.003779	 -1.545408	 1425.214111	 2103.432617	 51.485188
7860.000000	 0.000000	 -0.021254	 0.003848	 -1.545680	 1425.193604	 2103.422607	 51.495148
8150.000000	 0.000000	 -0.021589	 0.003673	 -1.545397	 1425.210693	 2103.430908	 51.499966
8160.000000	 0.000000	 -0.021372	 0.003673	 -1.545381	 1425.223633	 2103.429932	 51.499367
8170.000000	 0.000000	 -0.021402	 0.003761	 -1.545612	 1425.198608	 2103.437500	 51.509785
8180.000000	 0.000000	 -0.021307	 0.003917	 -1.545672	 1425.190308	 2103.432373	 51.511852
8470.000000	 0.000000	 -0.021521	 0.003871	 -1.545755	 1425.182495	 2103.437988	 51.510880
8480.000000	 0.000000	 -0.021834	 0.003660	 -1.545294	 1425.230103	 2103.428711	 51.536057
8490.000000	 0.000000	 -0.021828	 0.003783	 -1.545704	 1425.192017	 2103.426514	 51.510174
8500.000000	 0.000000	 -0.021143	 0.003901	 -1.545444	 1425.248535	 2103.420654	 51.516426
8780.000000	 0.000000	 -0.021256	 0.003878	 -1.545547	 1425.219116	 2103.427002	 51.495186
8790.000000	 0.000000	 -0.021406	 0.003987	 -1.545488	 1425.218018	 2103.434814	 51.519295
8800.000000	 0.000000	 -0.021936	 0.003767	 -1.545579	 1425.194214	 2103.426758	 51.522457
8810.000000	 0.000000	 -0.021445	 0.003809	 -1.545686	 1425.195190	 2103.428467	 51.507870
8820.000000	 0.000000	 -0.021690	 0.004066	 -1.545441	 1425.238403	 2103.428467	 51.516659
9250.000000	 0.000000	 -0.021537	 0.003637	 -1.545606	 1425.206543	 2103.440430	 51.521408
9260.000000	 0.000000	 -0.021898	 0.003765	 -1.545429	 1425.233887	 2103.436035	 51.531528
9270.000000	 0.000000	 -0.021799	 0.003953	 -1.545601	 1425.218750	 2103.423584	 51.491558
9280.000000	 0.000000	 -0.021412	 0.003836	 -1.545422	 1425.223633	 2103.438232	 51.521481
9290.000000	 0.000000	 -0.021693	 0.004097	 -1.545507	 1425.220825	 2103.415527	 51.515686
9300.000000	 0.000000	 -0.021801	 0.004086	 -1.545734	 1425.194702	 2103.423096	 51.504791
9500.000000	 0.000000	 -0.021590	 0.003721	 -1.545679	 1425.186279	 2103.437500	 51.490555
9510.000000	 0.000000	 -0.021913	 0.003862	 -1.545772	 1425.197998	 2103.430664	 51.508923
9520.000000	 0.000000	 -0.021272	 0.003562	 -1.545675	 1425.198853	 2103.429688	 51.528076
9580.000000	 0.000000	 -0.021426	 0.003737	 -1.545426	 1425.220825	 2103.432129	 51.504864
9590.000000	 0.000000	 -0.021350	 0.003736	 -1.545415	 1425.227051	 2103.429199	 51.511806
9970.000000	 0.000000	 -0.021560	 0.003906	 -1.545750	 1425.196411	 2103.423584	 51.483238
9980.000000	 0.000000	 -0.021703	 0.003885	 -1.545395	 1425.218140	 2103.426025	 51.509132
9990.000000	 0.000000	 -0.021937	 0.003712	 -1.545632	 1425.196289	 2103.422852	 51.514114
10000.000000	 0.000000	 -0.021590	 0.003654	 -1.545343	 1425.220093	 2103.426514	 51.516277
10010.000000	 0.000000	 -0.021334	 0.003756	 -1.545430	 1425.225708	 2103.433594	 51.531715
10270.000000	 0.000000	 -0.021604	 0.003742	 -1.545705	 1425.188721	 2103.433350	 51.491383
10280.000000	 0.000000	 -0.021454	 0.003855	 -1.545414	 1425.226685	 2103.429443	 51.512100
10290.000000	 0.000000	 -0.021649	 0.003817	 -1.545447	 1425.237305	 2103.437012	 51.519249
10300.000000	 0.000000	 -0.021415	 0.003595	 -1.545569	 1425.196655	 2103.435791	 51.519512
10310.000000	 0.000000	 -0.021123	 0.003644	 -1.545457	 1425.227905	 2103.427246	 51.526112
10510.000000	 0.000000	 -0.021840	 0.003669	 -1.545537	 1425.194214	 2103.438477	 51.519646
10520.000000	 0.000000	 -0.021453	 0.003804	 -1.545689	 1425.183594	 2103.436035	 51.494503
10530.000000	 0.000000	 -0.021326	 0.003871	 -1.545732	 1425.176025	 2103.430664	 51.490658
10600.000000	 0.000000	 -0.021522	 0.003816	 -1.545717	 1425.179443	 2103.438477	 51.492424
10710.000000	 0.000000	 -0.021500	 0.004126	 -1.545550	 1425.221680	 2103.428223	 51.504215
10720.000000	 0.000000	 -0.021855	 0.003713	 -1.545665	 1425.191895	 2103.420410	 51.508057
10730.000000	 0.000000	 -0.021529	 0.003902	 -1.545651	 1425.187866	 2103.422363	 51.517864
11040.000000	 0.000000	 -0.021489	 0.003848	 -1.545687	 1425.184448	 2103.423096	 51.500652
11050.000000	 0.000000	 -0.021721	 0.003861	 -1.545646	 1425.180908	 2103.431396	 51.491959
11060.000000	 0.000000	 -0.021259	 0.003964	 -1.545554	 1425.227417	 2103.428711	 51.511494
