90.000000	 0.000000	 -0.020213	 0.000015	 0.039355	 -1731.189453	 2044.711792	 68.771423
100.000000	 0.000000	 -0.020284	 -0.000092	 0.039317	 -1731.192993	 2044.710449	 68.793610
160.000000	 0.000000	 -0.019588	 0.001302	 0.039540	 -1731.161987	 2044.744995	 68.667198
170.000000	 0.000000	 -0.020316	 -0.000002	 0.039349	 -1731.194946	 2044.715820	 68.788040
330.000000	 0.000000	 -0.020189	 0.000155	 0.039363	 -1731.196655	 2044.713013	 68.757362
340.000000	 0.000000	 -0.020069	 0.000024	 0.039402	 -1731.192017	 2044.712769	 68.760994
350.000000	 0.000000	 -0.020004	 0.000092	 0.039441	 -1731.188110	 2044.713745	 68.763412
800.000000	 0.000000	 -0.019537	 0.001307	 0.039475	 -1731.157959	 2044.735962	 68.675964
810.000000	 0.000000	 -0.019979	 0.000238	 0.039410	 -1731.197144	 2044.712769	 68.797363
820.000000	 0.000000	 -0.020205	 0.002123	 0.040074	 -1731.272339	 2044.740723	 68.663895
830.000000	 0.000000	 -0.020293	 -0.000238	 0.039367	 -1731.208862	 2044.728760	 68.799065
840.000000	 0.000000	 -0.019384	 0.001498	 0.039612	 -1731.172729	 2044.752563	 68.630135
850.000000	 0.000000	 -0.020167	 -0.000246	 0.039422	 -1731.196289	 2044.723022	 68.790688
1000.000000	 0.000000	 -0.020280	 -0.000338	 0.039442	 -1731.201050	 2044.734985	 68.770790
1010.000000	 0.000000	 -0.019481	 0.001435	 0.039510	 -1731.157837	 2044.747070	 68.653046
1020.000000	 0.000000	 -0.020285	 0.000057	 0.039340	 -1731.192139	 2044.718018	 68.806473
1160.000000	 0.000000	 -0.020244	 -0.000069	 0.039394	 -1731.184692	 2044.735718	 68.770737
1170.000000	 0.000000	 -0.020403	 -0.000173	 0.039382	 -1731.191772	 2044.736206	 68.797623
1250.000000	 0.000000	 -0.020292	 -0.000183	 0.039400	 -1731.184692	 2044.743286	 68.803383
1260.000000	 0.000000	 -0.020253	 -0.000111	 0.039470	 -1731.184937	 2044.728760	 68.799271
1400.000000	 0.000000	 -0.020210	 -0.000164	 0.039388	 -1731.185669	 2044.726563	 68.807762
1410.000000	 0.000000	 -0.019560	 0.001381	 0.039480	 -1731.151733	 2044.746582	 68.651176
1460.000000	 0.000000	 -0.020173	 -0.000069	 0.039412	 -1731.191528	 2044.723267	 68.802162
1580.000000	 0.000000	 -0.019521	 0.001360	 0.039491	 -1731.167969	 2044.744751	 68.669090
1590.000000	 0.000000	 -0.020040	 0.000116	 0.039371	 -1731.188965	 2044.724731	 68.782265
1700.000000	 0.000000	 -0.020203	 -0.000150	 0.039383	 -1731.204834	 2044.712769	 68.792946
1980.000000	 0.000000	 -0.020323	 -0.000333	 0.039402	 -1731.183960	 2044.727295	 68.811394
1990.000000	 0.000000	 -0.020274	 -0.000049	 0.039403	 -1731.190308	 2044.711060	 68.793716
2000.000000	 0.000000	 -0.019648	 0.001306	 0.039477	 -1731.152832	 2044.741821	 68.661819
2130.000000	 0.000000	 -0.020196	 0.000005	 0.039402	 -1731.191772	 2044.724731	 68.808235
2140.000000	 0.000000	 -0.020159	 0.000137	 0.039429	 -1731.192017	 2044.716797	 68.812660
2170.000000	 0.000000	 -0.020021	 0.000032	 0.039448	 -1731.195801	 2044.724731	 68.762924
2290.000000	 0.000000	 -0.020298	 -0.000062	 0.039413	 -1731.182373	 2044.741821	 68.799866
2300.000000	 0.000000	 -0.020104	 -0.000210	 0.039442	 -1731.193970	 2044.739502	 68.825752
