175.870985	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 11760.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 1.000000	 3.000000	 0.000000	 0.000000
185.863655	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 70560.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 0.000000	 0.000000	 0.000000
314.769093	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 23520.000000	 9666720.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 1.000000	 0.000000	 0.000000	 0.000000
315.768360	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 58800.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
325.761030	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
375.724378	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 47040.000000	 9713760.000000	 -8660.000000	 2.000000	 -3.000000	 -1.000000	 -1.000000	 -1.000000	 0.000000	 0.000000
459.662802	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 23520.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 2.000000	 0.000000	 0.000000	 0.000000
465.658404	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 58800.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 3.000000	 5.000000	 0.000000	 0.000000
595.563109	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 23520.000000	 9666720.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 -1.000000	 0.000000	 0.000000
605.555779	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 -1.000000	 0.000000	 0.000000
651.522059	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 2.000000	 -1.000000	 0.000000	 0.000000
655.519127	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 47040.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
895.343198	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 -1.000000	 0.000000	 -3.000000	 0.000000	 0.000000
905.335867	 293.000000	 -61.000000	 -86.000000	 -23520.000000	 35280.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 -1.000000	 0.000000	 0.000000
915.328537	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 23520.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 1.000000	 2.000000	 0.000000	 0.000000
1126.173866	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9690240.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 0.000000	 0.000000	 0.000000
1136.166536	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 47040.000000	 9690240.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 0.000000	 1.000000	 0.000000	 0.000000
1146.159205	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9678480.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
1399.973014	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 23520.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -2.000000	 3.000000	 0.000000	 0.000000
1405.968615	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 47040.000000	 9725520.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 4.000000	 5.000000	 0.000000	 0.000000
1415.961285	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 70560.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 2.000000	 1.000000	 0.000000	 0.000000
1425.953955	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 23520.000000	 9725520.000000	 -8660.000000	 3.000000	 -3.000000	 -2.000000	 0.000000	 -2.000000	 0.000000	 0.000000
1483.911438	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9702000.000000	 -8660.000000	 3.000000	 -3.000000	 0.000000	 0.000000	 1.000000	 0.000000	 0.000000
1485.909972	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 47040.000000	 9702000.000000	 -8660.000000	 3.000000	 -3.000000	 0.000000	 1.000000	 -1.000000	 0.000000	 0.000000
1555.858660	 293.000000	 -61.000000	 -86.000000	 -82320.000000	 23520.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 4.000000	 2.000000	 0.000000	 0.000000
1845.646079	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 23520.000000	 9678480.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 1.000000	 2.000000	 0.000000	 0.000000
1855.638748	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 70560.000000	 9666720.000000	 -8660.000000	 3.000000	 -3.000000	 1.000000	 -1.000000	 0.000000	 0.000000	 0.000000
1865.631418	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9737280.000000	 -8660.000000	 3.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
2058.489942	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 23520.000000	 9713760.000000	 -8660.000000	 3.000000	 -3.000000	 0.000000	 -3.000000	 0.000000	 0.000000	 0.000000
2065.484810	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9690240.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 -2.000000	 0.000000	 0.000000
2075.477480	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9749040.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 1.000000	 0.000000	 0.000000
2139.430565	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 23520.000000	 9690240.000000	 -8660.000000	 3.000000	 -3.000000	 -1.000000	 0.000000	 0.000000	 0.000000	 0.000000
2146.425434	 293.000000	 -61.000000	 -86.000000	 -94080.000000	 35280.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 4.000000	 0.000000	 0.000000	 0.000000
2571.113893	 293.000000	 -61.000000	 -86.000000	 -35280.000000	 47040.000000	 9690240.000000	 -8660.000000	 2.000000	 -3.000000	 -1.000000	 4.000000	 1.000000	 0.000000	 0.000000
2575.110961	 293.000000	 -61.000000	 -86.000000	 -94080.000000	 47040.000000	 9725520.000000	 -8660.000000	 3.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
2585.103630	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 23520.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 0.000000	 1.000000	 0.000000	 0.000000
2595.096300	 293.000000	 -61.000000	 -86.000000	 -94080.000000	 23520.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 -3.000000	 0.000000	 0.000000	 0.000000
2605.088970	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 58800.000000	 9760800.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 0.000000	 0.000000	 0.000000	 0.000000
2615.081639	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 11760.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 0.000000	 0.000000	 0.000000
2724.001738	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 47040.000000	 9737280.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
2725.001005	 293.000000	 -61.000000	 -86.000000	 -82320.000000	 47040.000000	 9737280.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 -5.000000	 0.000000	 0.000000
2735.992942	 293.000000	 -61.000000	 -86.000000	 -35280.000000	 58800.000000	 9690240.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 0.000000	 1.000000	 0.000000	 0.000000
2846.911574	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 11760.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
2855.904977	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 35280.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 2.000000	 0.000000	 0.000000	 0.000000
2995.802352	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 35280.000000	 9725520.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
3006.794288	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 47040.000000	 9713760.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 -1.000000	 0.000000	 0.000000
3452.467353	 293.000000	 -61.000000	 -86.000000	 -35280.000000	 23520.000000	 9654960.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -1.000000	 1.000000	 0.000000	 0.000000
3455.465154	 293.000000	 -61.000000	 -86.000000	 -82320.000000	 47040.000000	 9749040.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 -3.000000	 0.000000	 0.000000
3465.457824	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 -1.000000	 -2.000000	 0.000000	 0.000000
3475.450493	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 35280.000000	 9713760.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 -3.000000	 0.000000	 0.000000	 0.000000
3485.443163	 293.000000	 -61.000000	 -86.000000	 -82320.000000	 35280.000000	 9749040.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
3495.435833	 293.000000	 -61.000000	 -86.000000	 -58800.000000	 35280.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 1.000000	 0.000000	 0.000000
3913.129423	 293.000000	 -61.000000	 -86.000000	 -23520.000000	 0.000000	 9643200.000000	 -8660.000000	 2.000000	 -3.000000	 1.000000	 -4.000000	 -2.000000	 0.000000	 0.000000
3915.127957	 293.000000	 -61.000000	 -86.000000	 -70560.000000	 58800.000000	 9702000.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
3925.120626	 293.000000	 -61.000000	 -86.000000	 -47040.000000	 11760.000000	 9666720.000000	 -8660.000000	 2.000000	 -3.000000	 0.000000	 -3.000000	 -4.000000	 0.000000	 0.000000
